time,life,sumv,extsumv,InsCurrent,AvgCurrent,soc,soh,maxv,maxv_no,minv,minv_no,maxt,maxt_no,mint,mint_no,posRelay,negRelay,preRelay,chgRelay,heatRelay,fanRelay,di1,di2,di3,di4,do1,do2,ai1,ai2,cc,cc2,cp,supplyVoltage,batErrCode,hdErrCode,otherErrCode,batSysErrCode,inAh,outAh,chg_sgnl_state,chg_state,chg_step,charger_state,chg_max_pmt_cur,chg_cur_step,max_pmt_chgt,max_pmt_chg_sumV,max_pmt_chg_cellV,chg_output_sumv,chg_output_cur,total_chg_time,rest_chg_time,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,TNum_BMU1,Sumv_BMU2,HeatRelay_BMU2,FanRelay_BMU2,VNum_BMU2,TNum_BMU2,
19-36-41,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-42,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-43,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-44,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-45,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-46,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-47,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-48,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-49,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-50,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-51,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-52,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-53,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-54,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-55,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-56,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-57,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-58,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-59,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-37-0,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-37-1,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-37-2,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-37-4,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-37-4,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-37-5,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-37-7,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
